"common_name","site_id","site_name","cammlr_region","penguin_count_recent","year_recent","penguin_count_recent_prop","IBA_recent","penguin_count_min","year_min","penguin_count_min_prop","IBA_min","count_median","year_nb","count_median_prop","IBA_median","penguin_count_max","year_max","penguin_count_max_prop","IBA_max","bearing","Permissions","coords.x1","coords.x2","auto_bearing_n_cells","auto_bearing_sum_dist","auto_bearing_n_cells_kappa","auto_bearing_sum_dist_kappa"
"CHP","SPRI","Sprightly Islands Vicinity","48.1",110,2011,0,"0",60,1990,0.001759531,"0",98,4,0.002859238,"0",180,1998,0.005278592,"0",327,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2485818.98917844,1373831.22839856,303.474334093077,302.206842046082,1.3066497915354,1.02741881190807
"CHP","STEE","Steepholm Islands","48.2",20,1983,0,"0",20,1983,0.00058651,"0",20,1,0.00058651,"0",20,1983,0.00058651,"0",201,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2298654.35605599,2286650.02981958,163.523210718755,154.69698113243,0.0629333733557737,0.0851140540598071
"CHP","STEN","Stene Point","48.2",1000,1984,0.03,"0",1000,1984,0.029325513,"0",1000,1,0.029325513,"0",1000,1984,0.029325513,"0",214,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2331490.56472185,2274650.30672825,181.262754890237,189.810418047461,0.178517096791931,0.350698521777186
"CHP","STIG","Stigant Point","48.1",13550,1987,0.4,"0",9658,1980,0.283225806,"0",11604,2,0.340293255,"0",13550,1987,0.397360704,"0",315,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2648660.34021581,1609239.59171616,322.229104207022,318.510040283072,0.875908393159556,0.767947837210745
"CHP","TART","Tartar Point","48.1",35000,1987,1.03,"1",20494,1980,0.600997067,"0",27747,2,0.813695015,"0",35000,1987,1.026392962,"1",290,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2648762.55781094,1628064.25170808,335.114677136848,340.846235438499,0.881093064772265,0.730136456587923
"CHP","TAYL","Taylor Point","48.1",0,1987,0,"0",0,1987,0,"0",299,2,0.008768328,"0",598,1980,0.017536657,"0",88,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2626714.16075024,1664263.79709403,77.5863351193901,72.0531944499482,0.28923255621828,0.257637263352586
"CHP","TETR","Tetrad Islands","48.1",289,2018,0.01,"0",180,1984,0.005278592,"0",267,8,0.007829912,"0",361,2016,0.01058651,"0",170,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2514025.32957282,1408844.20924035,333.75644906456,326.62548250985,0.365591367928074,0.0897508878645198
"CHP","GREE","The Green Glen","48.1",11555,1970,0.34,"0",11555,1970,0.338856305,"0",11555,1,0.338856305,"0",11555,1970,0.338856305,"0",220,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2618208.94724774,1815233.37822152,190.514600348167,188.001151133591,0.26646088804399,0.416833012912718
"CHP","TTOE","The Toe","48.1",22500,1987,0.66,"0",15000,1971,0.439882698,"0",18750,2,0.549853372,"0",22500,1987,0.659824047,"0",180,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2631069.28526342,1570492.90304441,197.419768846675,202.482017045643,0.233804786372804,0.323776283275119
"CHP","TTUR","The Turret","48.2",4150,1983,0.12,"0",4150,1983,0.12170088,"0",4150,1,0.12170088,"0",4150,1983,0.12170088,"0",41,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2308595.14728572,2295256.61628734,90.8651394902904,100.203872170708,0.0967583606432266,0.166378443488673
"CHP","TWGI","Three islands west of Gerlache Island","48.1",1889,1987,0.06,"0",1889,1987,0.055395894,"0",1889,1,0.055395894,"0",1889,1987,0.055395894,"0",280,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2526351.69559704,1218725.02468993,283.05019847753,287.874712490053,0.575439721023074,0.559091016693726
"CHP","THUN","Thunder Bay","48.1",20000,1976,0.59,"0",20000,1976,0.586510264,"0",20000,1,0.586510264,"0",20000,1976,0.586510264,"0",196,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2577446.02833221,1864594.54658659,186.04436397391,186.629198531172,0.0917700702359524,0.213556123075942
"CHP","TROW","Trowbridge Islands","48.1",2000,1987,0.06,"0",2000,1987,0.058651026,"0",4154,2,0.121818182,"0",6308,1980,0.184985337,"0",76,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2620249.32993468,1660911.28082844,96.1387184715677,99.4036468959397,0.296826737276573,0.32017653316971
"CHP","TRUN","Trundle Island","48.1",1,2013,0,"0",1,2013,2.93255e-05,"0",1,1,2.93255e-05,"0",1,2013,2.93255e-05,"0",60,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2465215.2008636,1134471.83813497,54.6148028534573,49.1569777056336,0.115396752045625,0.0844999859769422
"CHP","TUPI","Tupinier Island","48.1",15000,1990,0.44,"0",15000,1990,0.439882698,"0",15000,1,0.439882698,"0",15000,1990,0.439882698,"0",345,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2504339.6081605,1548711.00929778,334.162666904856,328.773871267008,0.781963769634718,0.475677821381619
"CHP","TWIN","Twintits Stack","48.1",100,1971,0,"0",100,1971,0.002932551,"0",100,1,0.002932551,"0",100,1971,0.002932551,"0",252,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2631163.97405186,1814982.89397484,250.010956445591,255.935112207508,0.34450760298025,0.537224393506973
"CHP","UCHA","Uchatka Point","48.1",745,1996,0.02,"0",745,1996,0.021847507,"0",1089,10,0.031935484,"0",2104,1979,0.06170088,"0",142,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2621460.24856064,1610274.42114038,158.473759941291,153.130003733126,0.790759548060709,0.656600043536352
"CHP","USEF","Useful Island","48.1",138,2015,0,"0",100,1984,0.002932551,"0",149,6,0.004369501,"0",186,2008,0.005454545,"0",90,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2483535.22800153,1272858.89399677,21.8337048696034,38.7889758781564,0.152654975658686,0.0642722152804806
"CHP","VAIS","Valette Island","48.2",4000,1983,0.12,"0",4000,1983,0.117302053,"0",4000,1,0.117302053,"0",4000,1983,0.117302053,"0",169,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2279541.91622684,2309819.95715837,142.00406246974,175.924203542657,0.0591176780877835,0.0945573758948006
"CHP","VIET","Vietor Rock","48.1",200,1987,0.01,"0",200,1987,0.005865103,"0",200,1,0.005865103,"0",200,1987,0.005865103,"0",170,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2646749.26044484,1461198.6067493,204.374412542087,192.547179938943,0.238246080713332,0.291081046496729
"CHP","WALK","Walker Point","48.1",520,1971,0.02,"0",520,1971,0.015249267,"0",520,1,0.015249267,"0",520,1971,0.015249267,"0",139,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2612122.13743424,1849690.90998952,69.5114714984412,89.9179512903595,0.17152509389599,0.200024671387147
"CHP","WATE","Waterboat Point","48.1",2,2017,0,"0",0,2005,0,"0",4,12,0.000117302,"0",28,1989,0.000821114,"0",0.1,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2472601.19707286,1267576.50857445,324.489404712913,330.510640479425,0.425663944963792,0.335502828356992
"CHP","WELC","Welcome Point","48.1",340,1971,0.01,"0",340,1971,0.009970674,"0",340,1,0.009970674,"0",340,1971,0.009970674,"0",252,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2636396.0794871,1816759.08095628,265.298820367678,271.180429830809,0.341763643243852,0.530811560557237
"CHP","MOSS","West coast of Mossman Peninsula","48.2",600,1983,0.02,"0",600,1983,0.017595308,"0",600,1,0.017595308,"0",600,1983,0.017595308,"0",224,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2283676.09342414,2303451.15292005,185.844863936274,177.537271474267,0.0525044520333843,0.0557059304358306
"CHP","WSAD","West of Saddleback Point (Penguin Island)","48.1",1000,1971,0.03,"0",1000,1971,0.029325513,"0",1000,1,0.029325513,"0",1000,1971,0.029325513,"0",0.1,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2624182.64782338,1839999.09550969,39.2239803432334,28.6353992675602,0.205082274542343,0.266509358115596
"CHP","WINW","Window Island","48.1",75,1987,0,"0",75,1987,0.002199413,"0",75,1,0.002199413,"0",75,1987,0.002199413,"0",10,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2659238.64090495,1466543.74600282,301.982554448153,307.961323575774,0.229660606701652,0.260293045688695
"CHP","WITH","Withem Island","48.1",20000,1979,0.59,"0",20000,1979,0.586510264,"0",20000,1,0.586510264,"0",20000,1979,0.586510264,"0",349,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2639411.58835729,1577272.39982683,298.899814342697,318.025905665719,0.272452262795794,0.348984542887285
"CHP","WOOI","Wood Island","48.1",5500,1987,0.16,"0",5500,1987,0.161290323,"0",5500,1,0.161290323,"0",5500,1987,0.161290323,"0",15,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2646105.53096126,1509054.88179735,346.755214681761,336.28861087948,0.412601550210767,0.456083202667237
"CHP","WORL","Worlds End","48.1",216,1980,0.01,"0",216,1980,0.006334311,"0",216,1,0.006334311,"0",216,1980,0.006334311,"0",33,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2644468.48759237,1652704.02645801,6.7482590080047,4.72895567964111,0.452070330475145,0.381315168625626
"CHP","ZAWA","Zawadski Stacks","48.1",450,1980,0.01,"0",450,1980,0.013196481,"0",450,1,0.013196481,"0",450,1980,0.013196481,"0",341,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2644984.90807014,1602869.49763755,302.155447709877,307.040140416735,0.849929315026576,0.886493357996626
"CHP","ZEDI","Zed Island","48.1",8000,1987,0.23,"0",8000,1987,0.234604106,"0",8000,1,0.234604106,"0",8000,1987,0.234604106,"0",15,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2647552.30261817,1518354.60290108,345.422472614465,349.882037379022,0.375544875615409,0.31389136878804
"CHP","ZIGZ","Zig Zag Island","48.1",1000,1987,0.03,"0",1000,1987,0.029325513,"0",1000,1,0.029325513,"0",1000,1987,0.029325513,"0",250,"Cleaned data used in Handley & Rouyer et al. 2021, Frontiers in Marine Science, marine IBAs Antarctica. See supplementary material for individual colony references.",-2522003.54242129,1465373.09321651,336.592002936058,330.775191866977,0.214005998825402,0.0670624325492185
